,Date,Time,Cobalt (GT),Tin Oxide (CO),Non-metallic Hydrocarbons (GT),Benzene (GT),Titania (NMHC),Nitrogen Oxide (GT),Tungsten Oxide (NOx),Nitric Oxide (GT),Tungsten Oxide (NO2),Indium Oxide (O3),Temperature (C),Relative Humidity (%),Absolute Humidity (%)
4572,17/09/2004,06.00.00,0.5,800.0,,2.2,598.0,84.0,1336.0,41.0,1278.0,529.0,19.8,56.7,129.41
4573,17/09/2004,07.00.00,2.4,1147.0,,14.6,1136.0,456.0,737.0,99.0,1708.0,1114.0,20.2,55.6,130.43
4574,17/09/2004,08.00.00,2.2,1036.0,,9.7,965.0,342.0,854.0,91.0,1544.0,987.0,19.7,57.8,131.12
4575,17/09/2004,09.00.00,1.4,926.0,,6.7,845.0,239.0,979.0,81.0,1398.0,851.0,20.2,53.1,124.42
4576,17/09/2004,10.00.00,1.6,961.0,,7.6,881.0,337.0,932.0,95.0,1417.0,901.0,22.0,47.0,122.59
4577,17/09/2004,11.00.00,1.6,951.0,,8.6,926.0,351.0,902.0,113.0,1460.0,949.0,23.5,41.6,118.83999999999999
4578,17/09/2004,12.00.00,1.6,962.0,,9.0,940.0,209.0,889.0,89.0,1441.0,855.0,22.8,41.8,114.16999999999999
4579,17/09/2004,13.00.00,2.1,1004.0,,10.7,1004.0,257.0,832.0,88.0,1490.0,911.0,23.4,40.4,114.99999999999999
4580,17/09/2004,14.00.00,1.1,893.0,,6.3,828.0,169.0,988.0,81.0,1357.0,672.0,23.2,42.8,120.17
4581,17/09/2004,15.00.00,1.6,990.0,,9.4,956.0,216.0,872.0,82.0,1476.0,826.0,23.6,43.2,124.33000000000001
4582,17/09/2004,16.00.00,2.4,1071.0,,12.5,1068.0,303.0,798.0,115.0,1556.0,988.0,23.9,40.8,119.37
4583,17/09/2004,17.00.00,2.9,1140.0,,15.2,1155.0,320.0,733.0,112.0,1660.0,1105.0,23.6,42.8,123.0
4584,17/09/2004,18.00.00,2.7,1103.0,,14.8,1143.0,310.0,741.0,116.0,1647.0,1089.0,23.2,43.3,121.61
4585,17/09/2004,19.00.00,3.1,1082.0,,15.9,1178.0,341.0,733.0,129.0,1605.0,1077.0,22.8,42.5,116.08000000000001
4586,17/09/2004,20.00.00,2.2,991.0,,10.0,977.0,272.0,872.0,110.0,1448.0,923.0,22.3,42.2,112.09
4587,17/09/2004,21.00.00,1.5,935.0,,6.9,852.0,229.0,978.0,105.0,1344.0,824.0,22.1,43.0,112.71
4588,17/09/2004,22.00.00,1.2,908.0,,5.5,790.0,168.0,1046.0,90.0,1317.0,717.0,22.2,42.7,112.36999999999999
4589,17/09/2004,23.00.00,1.3,927.0,,6.3,826.0,173.0,1021.0,94.0,1331.0,734.0,22.1,42.8,112.65
4590,18/09/2004,00.00.00,1.4,936.0,,6.7,844.0,186.0,978.0,96.0,1365.0,776.0,22.1,43.5,114.43
4591,18/09/2004,01.00.00,0.9,847.0,,3.7,694.0,112.0,1153.0,70.0,1240.0,594.0,21.5,45.6,115.28
4592,18/09/2004,02.00.00,0.7,812.0,,3.2,664.0,79.0,1212.0,57.0,1215.0,518.0,21.1,44.5,109.80000000000001
4593,18/09/2004,03.00.00,0.6,804.0,,2.4,616.0,,1271.0,,1189.0,496.0,20.4,47.1,111.77999999999999
4594,18/09/2004,04.00.00,,793.0,,2.7,636.0,62.0,1213.0,45.0,1195.0,514.0,20.6,45.9,109.92999999999999
4595,18/09/2004,05.00.00,0.5,775.0,,2.3,609.0,58.0,1319.0,42.0,1190.0,468.0,20.2,46.7,108.99000000000001
4596,18/09/2004,06.00.00,0.8,835.0,,3.6,690.0,122.0,1183.0,71.0,1257.0,621.0,20.1,47.8,111.44000000000001
4597,18/09/2004,07.00.00,1.2,913.0,,6.4,830.0,173.0,980.0,82.0,1371.0,757.0,20.0,50.7,117.24000000000001
4598,18/09/2004,08.00.00,1.1,903.0,,5.0,765.0,176.0,1035.0,81.0,1317.0,712.0,20.7,49.7,119.7
4599,18/09/2004,09.00.00,1.6,982.0,,7.9,895.0,233.0,892.0,89.0,1413.0,859.0,24.3,39.5,118.41999999999999
4600,18/09/2004,10.00.00,1.4,925.0,,6.6,838.0,210.0,949.0,83.0,1324.0,728.0,25.4,34.8,111.19000000000001
4601,18/09/2004,11.00.00,1.2,895.0,,5.2,776.0,178.0,1024.0,82.0,1274.0,640.0,26.6,30.7,105.01
4602,18/09/2004,12.00.00,1.4,930.0,,6.6,838.0,189.0,957.0,78.0,1319.0,680.0,27.7,28.1,102.71999999999998
4603,18/09/2004,13.00.00,1.6,953.0,,7.6,881.0,210.0,926.0,79.0,1339.0,704.0,27.6,28.7,104.06
4604,18/09/2004,14.00.00,1.1,885.0,,5.0,765.0,162.0,1017.0,78.0,1268.0,619.0,27.6,29.2,105.93999999999998
4605,18/09/2004,15.00.00,1.1,903.0,,5.3,779.0,137.0,1010.0,73.0,1278.0,583.0,28.1,28.6,107.14999999999999
4606,18/09/2004,16.00.00,1.3,927.0,,5.3,781.0,165.0,994.0,73.0,1267.0,594.0,29.1,26.8,106.47999999999999
4607,18/09/2004,17.00.00,1.5,979.0,,6.5,835.0,204.0,936.0,100.0,1338.0,700.0,28.4,28.3,107.98
4608,18/09/2004,18.00.00,2.0,1050.0,,9.2,947.0,266.0,832.0,122.0,1447.0,912.0,26.6,32.1,110.2
4609,18/09/2004,19.00.00,2.4,1091.0,,11.6,1037.0,299.0,770.0,132.0,1512.0,1038.0,25.3,35.3,112.62
4610,18/09/2004,20.00.00,2.0,1040.0,,9.2,946.0,234.0,827.0,116.0,1424.0,952.0,24.7,37.1,113.97
4611,18/09/2004,21.00.00,1.5,997.0,,7.5,879.0,181.0,885.0,109.0,1404.0,887.0,23.5,40.6,115.88000000000001
4612,18/09/2004,22.00.00,1.7,1042.0,,9.0,938.0,210.0,816.0,109.0,1456.0,1004.0,22.8,43.4,119.15
4613,18/09/2004,23.00.00,2.5,1191.0,,12.1,1055.0,304.0,707.0,116.0,1563.0,1221.0,22.2,47.9,126.25999999999999
4614,19/09/2004,00.00.00,2.2,1149.0,,10.5,996.0,255.0,754.0,104.0,1534.0,1177.0,21.3,50.5,126.52000000000001
4615,19/09/2004,01.00.00,1.4,973.0,,7.1,862.0,149.0,850.0,81.0,1436.0,957.0,20.6,53.2,127.42
4616,19/09/2004,02.00.00,1.2,940.0,,6.2,823.0,112.0,891.0,64.0,1415.0,853.0,19.6,56.6,127.97
4617,19/09/2004,03.00.00,1.2,949.0,,7.8,890.0,,854.0,,1484.0,884.0,18.8,59.8,128.47
4618,19/09/2004,04.00.00,0.9,830.0,,3.8,699.0,90.0,1012.0,54.0,1339.0,736.0,18.8,59.5,127.58
4619,19/09/2004,05.00.00,0.5,773.0,,2.3,609.0,46.0,1169.0,35.0,1256.0,590.0,19.3,57.0,126.03
4620,19/09/2004,06.00.00,0.6,811.0,,2.9,644.0,76.0,1144.0,44.0,1289.0,655.0,18.2,60.8,125.66999999999999
4621,19/09/2004,07.00.00,1.0,901.0,,4.8,754.0,139.0,936.0,62.0,1351.0,854.0,16.8,66.8,127.21000000000001
4622,19/09/2004,08.00.00,1.3,969.0,,7.7,886.0,179.0,863.0,68.0,1451.0,953.0,18.6,60.0,127.57000000000001
4623,19/09/2004,09.00.00,1.7,1027.0,,8.8,933.0,224.0,806.0,85.0,1465.0,1050.0,22.2,48.0,126.78
4624,19/09/2004,10.00.00,2.2,1094.0,,10.6,1002.0,272.0,755.0,110.0,1536.0,1114.0,26.5,35.7,121.49000000000001
4625,19/09/2004,11.00.00,2.1,1083.0,,10.2,984.0,251.0,784.0,115.0,1485.0,1049.0,30.0,28.5,118.82999999999998
4626,19/09/2004,12.00.00,2.2,1098.0,,11.0,1015.0,250.0,754.0,129.0,1508.0,996.0,32.2,24.7,116.96
4627,19/09/2004,13.00.00,2.0,1059.0,,11.9,1047.0,178.0,761.0,106.0,1549.0,841.0,29.6,28.6,116.28
4628,19/09/2004,14.00.00,2.0,1021.0,,10.8,1009.0,137.0,771.0,87.0,1545.0,769.0,29.8,28.5,118.09
4629,19/09/2004,15.00.00,1.2,925.0,,5.1,768.0,119.0,987.0,70.0,1289.0,541.0,31.1,26.1,116.3
4630,19/09/2004,16.00.00,1.8,1045.0,,8.3,910.0,193.0,878.0,106.0,1385.0,742.0,34.6,22.4,121.2
4631,19/09/2004,17.00.00,4.3,1303.0,,20.7,1317.0,329.0,631.0,151.0,1816.0,1196.0,33.2,25.4,127.22
4632,19/09/2004,18.00.00,3.8,1254.0,,16.8,1204.0,413.0,668.0,179.0,1655.0,1338.0,30.0,31.4,130.73999999999998
4633,19/09/2004,19.00.00,4.4,1345.0,,20.4,1306.0,489.0,587.0,188.0,1806.0,1416.0,27.5,38.1,137.56
4634,19/09/2004,20.00.00,3.8,1273.0,,15.3,1159.0,470.0,645.0,187.0,1704.0,1341.0,26.2,42.5,142.3
4635,19/09/2004,21.00.00,1.9,1096.0,,8.8,931.0,228.0,766.0,121.0,1506.0,1019.0,24.7,46.4,142.06
4636,19/09/2004,22.00.00,1.7,1077.0,,8.5,920.0,169.0,778.0,99.0,1509.0,935.0,23.6,50.0,143.82999999999998
4637,19/09/2004,23.00.00,1.8,1084.0,,8.7,929.0,189.0,751.0,100.0,1517.0,1081.0,22.7,53.6,146.32
4638,20/09/2004,00.00.00,1.1,980.0,,5.7,800.0,100.0,863.0,79.0,1407.0,903.0,22.7,53.8,146.66
4639,20/09/2004,01.00.00,0.8,882.0,,4.0,713.0,71.0,978.0,57.0,1343.0,731.0,22.8,53.0,145.77
4640,20/09/2004,02.00.00,0.7,851.0,,3.0,655.0,52.0,1051.0,43.0,1301.0,625.0,21.4,57.6,144.69
4641,20/09/2004,03.00.00,0.6,819.0,,2.2,597.0,,1112.0,,1281.0,613.0,19.9,62.3,143.63
4642,20/09/2004,04.00.00,0.5,804.0,,2.2,601.0,57.0,1122.0,50.0,1281.0,646.0,19.5,63.5,142.69
4643,20/09/2004,05.00.00,0.5,823.0,,2.7,631.0,69.0,1090.0,47.0,1304.0,671.0,20.2,60.8,142.42999999999998
4644,20/09/2004,06.00.00,0.9,903.0,,4.7,748.0,126.0,937.0,60.0,1373.0,801.0,19.4,63.5,141.39
4645,20/09/2004,07.00.00,3.5,1310.0,,21.7,1344.0,376.0,573.0,91.0,2026.0,1353.0,18.7,65.6,140.39
4646,20/09/2004,08.00.00,,1436.0,,32.2,1601.0,,455.0,,2338.0,1682.0,20.1,60.6,140.61999999999998
4647,20/09/2004,09.00.00,5.7,1479.0,,27.5,1490.0,737.0,494.0,159.0,2146.0,1749.0,23.5,49.7,141.56
4648,20/09/2004,10.00.00,3.5,1285.0,,18.1,1243.0,481.0,599.0,173.0,1815.0,1582.0,26.4,41.9,142.37
4649,20/09/2004,11.00.00,3.7,1262.0,,18.6,1258.0,425.0,597.0,174.0,1835.0,1484.0,29.9,34.0,140.96
4650,20/09/2004,12.00.00,3.1,1225.0,,17.6,1227.0,330.0,643.0,165.0,1774.0,1321.0,31.5,30.8,140.17
4651,20/09/2004,13.00.00,3.0,1162.0,,16.3,1188.0,303.0,676.0,136.0,1681.0,1125.0,30.2,30.2,127.44
4652,20/09/2004,14.00.00,2.6,1103.0,,11.8,1044.0,283.0,757.0,125.0,1523.0,967.0,30.5,29.3,126.12
4653,20/09/2004,15.00.00,2.4,1120.0,,11.9,1045.0,264.0,752.0,122.0,1563.0,975.0,31.8,27.4,126.73
4654,20/09/2004,16.00.00,2.6,1169.0,,15.5,1163.0,280.0,708.0,124.0,1639.0,1025.0,34.3,23.2,123.25999999999999
4655,20/09/2004,17.00.00,5.0,1386.0,,28.8,1522.0,505.0,560.0,184.0,1990.0,1469.0,34.1,23.0,120.81
4656,20/09/2004,18.00.00,5.6,1426.0,,31.1,1577.0,566.0,521.0,200.0,2080.0,1648.0,30.5,29.2,125.85
4657,20/09/2004,19.00.00,6.5,1476.0,,34.9,1663.0,681.0,473.0,225.0,2167.0,1785.0,28.1,32.4,121.73
4658,20/09/2004,20.00.00,4.1,1167.0,,19.5,1282.0,448.0,633.0,168.0,1685.0,1371.0,26.5,31.7,107.87
4659,20/09/2004,21.00.00,2.1,1032.0,,11.7,1039.0,231.0,761.0,118.0,1455.0,1071.0,24.8,33.7,103.77000000000001
4660,20/09/2004,22.00.00,2.0,1034.0,,9.9,972.0,230.0,747.0,115.0,1437.0,1118.0,23.9,38.1,111.23
4661,20/09/2004,23.00.00,1.4,986.0,,7.7,885.0,146.0,835.0,94.0,1407.0,931.0,23.0,43.0,118.97
4662,21/09/2004,00.00.00,0.8,908.0,,4.4,732.0,77.0,966.0,62.0,1311.0,722.0,23.5,44.7,127.55000000000001
4663,21/09/2004,01.00.00,0.8,891.0,,4.1,714.0,82.0,957.0,68.0,1295.0,773.0,22.3,47.7,126.42999999999999
4664,21/09/2004,02.00.00,0.6,843.0,,3.1,656.0,55.0,1042.0,50.0,1271.0,665.0,22.1,49.8,130.94
4665,21/09/2004,03.00.00,0.5,822.0,,2.4,612.0,,1094.0,,1254.0,594.0,21.8,51.4,132.72
4666,21/09/2004,04.00.00,0.4,814.0,,2.1,589.0,42.0,1119.0,36.0,1246.0,565.0,20.8,55.9,135.81
4667,21/09/2004,05.00.00,0.6,869.0,,3.3,673.0,102.0,1033.0,53.0,1307.0,688.0,18.8,63.0,135.82
4668,21/09/2004,06.00.00,1.4,1013.0,,8.1,905.0,231.0,804.0,79.0,1499.0,974.0,18.3,65.5,136.86
4669,21/09/2004,07.00.00,5.6,1515.0,,31.4,1584.0,699.0,496.0,133.0,2288.0,1591.0,18.2,66.1,136.79
4670,21/09/2004,08.00.00,7.3,1587.0,,41.2,1795.0,738.0,425.0,148.0,2531.0,1820.0,19.6,60.7,137.13
4671,21/09/2004,09.00.00,5.3,1490.0,,27.3,1487.0,665.0,508.0,161.0,2115.0,1807.0,22.6,51.4,139.2
4672,21/09/2004,10.00.00,4.4,1435.0,,24.2,1408.0,598.0,537.0,191.0,1991.0,1704.0,25.8,44.2,145.12
4673,21/09/2004,11.00.00,3.1,1246.0,,17.0,1209.0,340.0,632.0,158.0,1792.0,1270.0,28.5,39.0,149.28
4674,21/09/2004,12.00.00,3.3,1266.0,,17.7,1231.0,374.0,615.0,157.0,1768.0,1265.0,30.1,35.1,147.82
4675,21/09/2004,13.00.00,3.8,1277.0,,19.3,1277.0,401.0,586.0,188.0,1846.0,1226.0,29.4,36.4,147.18
4676,21/09/2004,14.00.00,2.3,1142.0,,12.7,1073.0,275.0,671.0,143.0,1635.0,987.0,29.2,37.9,151.16
4677,21/09/2004,15.00.00,2.6,1207.0,,14.6,1136.0,278.0,645.0,152.0,1696.0,1024.0,30.5,34.9,150.15
4678,21/09/2004,16.00.00,3.2,1252.0,,17.8,1233.0,342.0,618.0,168.0,1759.0,1127.0,31.5,31.4,143.1
4679,21/09/2004,17.00.00,5.0,1399.0,,26.6,1468.0,479.0,531.0,205.0,2072.0,1442.0,31.2,31.4,139.87
4680,21/09/2004,18.00.00,5.6,1464.0,,30.3,1559.0,553.0,485.0,204.0,2158.0,1639.0,28.5,37.2,142.82
4681,21/09/2004,19.00.00,5.4,1422.0,,28.7,1520.0,531.0,494.0,210.0,2087.0,1624.0,26.7,42.3,146.18
4682,21/09/2004,20.00.00,4.4,1308.0,,20.0,1297.0,428.0,567.0,173.0,1899.0,1454.0,24.8,49.0,150.92000000000002
4683,21/09/2004,21.00.00,2.4,1137.0,,11.9,1047.0,229.0,680.0,123.0,1620.0,1138.0,23.6,53.6,153.74
4684,21/09/2004,22.00.00,1.5,1040.0,,8.1,903.0,145.0,782.0,92.0,1494.0,951.0,23.0,55.8,154.8
4685,21/09/2004,23.00.00,1.3,1018.0,,7.7,885.0,112.0,809.0,77.0,1491.0,864.0,22.1,58.4,153.92999999999998
4686,22/09/2004,00.00.00,1.1,962.0,,5.9,808.0,99.0,866.0,74.0,1430.0,868.0,22.6,56.3,152.33
4687,22/09/2004,01.00.00,1.0,930.0,,5.1,768.0,98.0,916.0,74.0,1409.0,825.0,21.0,61.3,150.31
4688,22/09/2004,02.00.00,0.6,812.0,,2.4,613.0,54.0,1133.0,47.0,1302.0,626.0,23.0,54.0,150.1
4689,22/09/2004,03.00.00,0.5,826.0,,2.4,612.0,,1111.0,,1304.0,605.0,19.8,65.3,148.94
4690,22/09/2004,04.00.00,0.6,878.0,,3.8,702.0,59.0,949.0,44.0,1373.0,822.0,18.3,70.8,147.94
4691,22/09/2004,05.00.00,0.8,922.0,,5.0,764.0,162.0,892.0,69.0,1415.0,905.0,18.1,72.5,148.76
4692,22/09/2004,06.00.00,1.5,1047.0,,9.7,965.0,268.0,737.0,79.0,1606.0,1075.0,18.3,71.0,148.07
4693,22/09/2004,07.00.00,4.1,1376.0,,25.9,1452.0,531.0,521.0,108.0,2123.0,1541.0,18.5,68.9,145.64999999999998
4694,22/09/2004,08.00.00,5.5,1514.0,,34.3,1648.0,517.0,457.0,119.0,2400.0,1749.0,20.1,62.7,146.1
4695,22/09/2004,09.00.00,5.5,1494.0,,29.0,1528.0,701.0,479.0,165.0,2201.0,1798.0,23.5,52.0,148.33
4696,22/09/2004,10.00.00,3.7,1316.0,,20.0,1298.0,510.0,562.0,172.0,1888.0,1584.0,26.8,42.7,148.64
4697,22/09/2004,11.00.00,3.3,1269.0,,18.3,1247.0,415.0,597.0,180.0,1813.0,1441.0,29.1,36.7,145.43
4698,22/09/2004,12.00.00,2.5,1152.0,,13.4,1099.0,243.0,674.0,130.0,1631.0,1093.0,30.8,32.0,140.14
4699,22/09/2004,13.00.00,2.6,1138.0,,14.0,1117.0,267.0,657.0,120.0,1646.0,1019.0,27.9,37.0,137.20000000000002
4700,22/09/2004,14.00.00,2.2,1132.0,,12.1,1052.0,233.0,680.0,117.0,1609.0,944.0,28.5,37.3,142.91
4701,22/09/2004,15.00.00,2.6,1186.0,,15.3,1159.0,295.0,640.0,141.0,1701.0,1046.0,30.2,32.9,138.65
4702,22/09/2004,16.00.00,2.9,1228.0,,16.1,1184.0,309.0,657.0,151.0,1724.0,1089.0,32.9,27.7,136.22
4703,22/09/2004,17.00.00,5.0,1424.0,,27.3,1486.0,506.0,523.0,218.0,2084.0,1537.0,32.2,28.8,136.24
4704,22/09/2004,18.00.00,5.1,1427.0,,26.2,1458.0,479.0,507.0,213.0,2049.0,1566.0,28.8,39.0,152.03
4705,22/09/2004,19.00.00,5.2,1387.0,,26.7,1473.0,460.0,508.0,194.0,2065.0,1510.0,26.7,43.3,148.81
4706,22/09/2004,20.00.00,3.8,1284.0,,18.3,1249.0,363.0,582.0,167.0,1842.0,1300.0,24.6,54.0,164.60999999999999
4707,22/09/2004,21.00.00,2.2,1110.0,,11.9,1045.0,213.0,688.0,115.0,1638.0,1058.0,23.4,59.9,169.92000000000002
4708,22/09/2004,22.00.00,2.1,1110.0,,11.5,1032.0,183.0,702.0,98.0,1650.0,1002.0,22.5,62.6,168.82999999999998
4709,22/09/2004,23.00.00,1.8,1077.0,,9.6,964.0,163.0,749.0,93.0,1571.0,923.0,22.9,62.0,171.26999999999998
4710,23/09/2004,00.00.00,1.6,1037.0,,8.0,898.0,152.0,793.0,87.0,1539.0,836.0,22.2,64.9,171.9
4711,23/09/2004,01.00.00,1.4,1002.0,,6.9,854.0,104.0,818.0,71.0,1513.0,779.0,21.4,68.5,172.60999999999999
4712,23/09/2004,02.00.00,0.8,865.0,,3.7,694.0,61.0,989.0,49.0,1385.0,678.0,22.2,63.0,166.73
4713,23/09/2004,03.00.00,0.5,824.0,,2.4,615.0,,1131.0,,1336.0,601.0,22.4,59.9,160.69
4714,23/09/2004,04.00.00,,824.0,,2.2,602.0,54.0,1138.0,44.0,1337.0,593.0,21.1,63.8,158.17000000000002
4715,23/09/2004,05.00.00,0.5,847.0,,2.5,620.0,84.0,1085.0,58.0,1339.0,670.0,22.9,57.5,158.79000000000002
4716,23/09/2004,06.00.00,0.9,961.0,,6.3,828.0,132.0,892.0,66.0,1491.0,837.0,21.3,63.2,157.94
4717,23/09/2004,07.00.00,3.2,1336.0,,21.6,1340.0,422.0,540.0,112.0,2049.0,1400.0,21.3,63.5,159.41
4718,23/09/2004,08.00.00,2.8,1251.0,,18.8,1264.0,282.0,582.0,104.0,1897.0,1393.0,23.7,54.4,157.65
4719,23/09/2004,09.00.00,2.7,1290.0,,18.1,1244.0,293.0,604.0,103.0,1853.0,1415.0,25.0,50.8,159.03
4720,23/09/2004,10.00.00,2.4,1215.0,,14.8,1141.0,334.0,631.0,118.0,1766.0,1285.0,26.3,48.1,161.98999999999998
4721,23/09/2004,11.00.00,2.7,1248.0,,15.9,1177.0,324.0,608.0,129.0,1784.0,1230.0,26.4,47.3,160.06
4722,23/09/2004,12.00.00,2.8,1233.0,,16.1,1184.0,294.0,610.0,127.0,1775.0,1147.0,29.3,39.5,158.54999999999998
4723,23/09/2004,13.00.00,2.9,1229.0,,17.2,1217.0,273.0,599.0,130.0,1795.0,1107.0,29.0,39.6,155.81
4724,23/09/2004,14.00.00,2.6,1206.0,,15.8,1175.0,275.0,618.0,130.0,1746.0,1068.0,29.8,38.0,156.42000000000002
4725,23/09/2004,15.00.00,2.6,1215.0,,15.1,1150.0,282.0,608.0,118.0,1733.0,1115.0,30.4,37.2,158.8
4726,23/09/2004,16.00.00,3.2,1330.0,,18.9,1264.0,323.0,586.0,146.0,1860.0,1362.0,31.5,34.9,159.03
4727,23/09/2004,17.00.00,4.6,1446.0,,25.2,1434.0,442.0,522.0,190.0,2075.0,1619.0,31.6,34.8,159.25
4728,23/09/2004,18.00.00,4.9,1446.0,,26.1,1458.0,431.0,501.0,189.0,2059.0,1572.0,29.0,40.5,159.49
4729,23/09/2004,19.00.00,4.7,1421.0,,25.6,1444.0,402.0,510.0,173.0,2056.0,1446.0,27.2,45.9,163.02
4730,23/09/2004,20.00.00,3.3,1247.0,,16.9,1206.0,313.0,600.0,148.0,1785.0,1233.0,26.2,48.7,162.56
4731,23/09/2004,21.00.00,2.3,1168.0,,12.6,1070.0,228.0,667.0,116.0,1646.0,1102.0,25.1,50.5,158.4
4732,23/09/2004,22.00.00,2.1,1111.0,,10.3,991.0,218.0,721.0,109.0,1559.0,1028.0,24.1,50.7,149.59
4733,23/09/2004,23.00.00,1.7,1071.0,,8.9,934.0,179.0,763.0,94.0,1504.0,942.0,22.5,53.7,144.86
4734,24/09/2004,00.00.00,1.0,969.0,,6.5,835.0,97.0,859.0,64.0,1437.0,773.0,22.7,53.7,145.79999999999998
4735,24/09/2004,01.00.00,0.9,942.0,,5.3,780.0,83.0,915.0,59.0,1419.0,737.0,21.5,57.9,146.58
4736,24/09/2004,02.00.00,0.7,923.0,,4.6,744.0,80.0,908.0,64.0,1394.0,815.0,22.3,55.8,148.28
4737,24/09/2004,03.00.00,0.4,813.0,,2.0,581.0,,1176.0,,1320.0,627.0,22.7,53.8,146.73000000000002
4738,24/09/2004,04.00.00,0.4,851.0,,2.5,618.0,66.0,1099.0,52.0,1351.0,642.0,21.1,59.9,147.89000000000001
4739,24/09/2004,05.00.00,0.5,868.0,,2.8,639.0,109.0,1093.0,55.0,1367.0,610.0,20.4,63.0,149.45999999999998
4740,24/09/2004,06.00.00,1.3,1062.0,,8.4,915.0,232.0,792.0,83.0,1579.0,929.0,20.8,62.2,151.19
4741,24/09/2004,07.00.00,3.5,1418.0,,21.1,1328.0,535.0,546.0,114.0,2017.0,1427.0,21.3,61.6,154.51999999999998
4742,24/09/2004,08.00.00,5.5,1600.0,,34.0,1641.0,684.0,440.0,137.0,2430.0,1776.0,21.9,60.2,156.0
4743,24/09/2004,09.00.00,5.6,1583.0,,29.4,1538.0,803.0,461.0,160.0,2214.0,1788.0,23.0,56.4,156.14
4744,24/09/2004,10.00.00,3.4,1338.0,,20.3,1305.0,539.0,543.0,138.0,1929.0,1521.0,25.1,49.5,155.72
4745,24/09/2004,11.00.00,3.2,1285.0,,18.4,1252.0,364.0,581.0,134.0,1866.0,1293.0,26.6,44.3,152.29
4746,24/09/2004,12.00.00,3.7,1376.0,,22.3,1359.0,422.0,530.0,143.0,1998.0,1435.0,26.2,46.0,154.22
4747,24/09/2004,13.00.00,4.6,1467.0,,26.9,1477.0,483.0,491.0,153.0,2114.0,1592.0,25.4,48.7,155.94
4748,24/09/2004,14.00.00,4.2,1442.0,,24.0,1403.0,496.0,518.0,145.0,2026.0,1551.0,25.6,48.3,155.8
4749,24/09/2004,15.00.00,3.3,1358.0,,19.3,1277.0,403.0,563.0,123.0,1892.0,1429.0,25.7,47.8,155.48
4750,24/09/2004,16.00.00,2.7,1222.0,,14.5,1133.0,282.0,624.0,96.0,1698.0,1195.0,24.9,49.2,152.51
4751,24/09/2004,17.00.00,2.2,1134.0,,11.1,1017.0,268.0,724.0,107.0,1632.0,981.0,18.3,75.4,156.82
4752,24/09/2004,18.00.00,2.8,1120.0,,10.4,993.0,306.0,725.0,119.0,1565.0,962.0,16.3,73.9,136.01000000000002
4753,24/09/2004,19.00.00,2.9,1103.0,,10.5,997.0,293.0,736.0,109.0,1552.0,914.0,15.6,75.7,133.45
4754,24/09/2004,20.00.00,2.0,985.0,,5.8,805.0,240.0,895.0,107.0,1390.0,785.0,15.4,76.6,133.34
4755,24/09/2004,21.00.00,0.7,795.0,,2.2,596.0,93.0,1227.0,57.0,1188.0,482.0,14.0,75.4,119.88000000000001
4756,24/09/2004,22.00.00,0.6,787.0,,2.0,584.0,99.0,1317.0,60.0,1129.0,446.0,14.9,60.5,102.13000000000001
4757,24/09/2004,23.00.00,1.2,839.0,,3.8,701.0,55.0,1128.0,22.0,1156.0,553.0,15.5,50.9,88.8
4758,25/09/2004,00.00.00,1.2,835.0,,3.9,705.0,19.0,1117.0,2.0,1161.0,592.0,15.6,50.0,87.72999999999999
4759,25/09/2004,01.00.00,1.1,837.0,,3.7,693.0,26.0,1096.0,7.0,1178.0,584.0,15.4,53.6,93.26
4760,25/09/2004,02.00.00,0.6,761.0,,1.7,563.0,26.0,1316.0,8.0,1106.0,451.0,15.4,53.9,93.34
4761,25/09/2004,03.00.00,0.3,718.0,,1.0,499.0,,1495.0,,1059.0,382.0,15.3,52.4,90.16999999999999
4762,25/09/2004,04.00.00,0.3,724.0,,1.0,495.0,42.0,1531.0,27.0,1071.0,391.0,15.3,53.1,91.81
4763,25/09/2004,05.00.00,0.3,718.0,,0.9,486.0,32.0,1531.0,14.0,1072.0,398.0,15.4,53.7,92.95
4764,25/09/2004,06.00.00,0.4,744.0,,1.3,525.0,25.0,1434.0,3.0,1097.0,430.0,15.5,53.3,93.08
4765,25/09/2004,07.00.00,0.6,782.0,,2.1,591.0,28.0,1287.0,9.0,1130.0,461.0,15.4,52.7,91.78
4766,25/09/2004,08.00.00,0.7,798.0,,2.5,619.0,41.0,1204.0,14.0,1138.0,500.0,15.7,51.1,90.56
4767,25/09/2004,09.00.00,1.0,867.0,,4.6,744.0,130.0,1067.0,52.0,1207.0,594.0,16.9,47.7,91.42
4768,25/09/2004,10.00.00,1.1,862.0,,4.3,729.0,173.0,1103.0,64.0,1171.0,603.0,18.2,41.9,86.74
4769,25/09/2004,11.00.00,1.5,915.0,,6.5,834.0,168.0,1006.0,66.0,1243.0,686.0,19.1,37.0,81.04
4770,25/09/2004,12.00.00,1.4,857.0,,6.0,813.0,51.0,1040.0,14.0,1183.0,622.0,19.3,34.8,77.10000000000001
4771,25/09/2004,13.00.00,1.4,837.0,,6.0,812.0,31.0,1065.0,9.0,1171.0,624.0,19.8,31.2,71.27
4772,25/09/2004,14.00.00,1.0,805.0,,4.5,740.0,41.0,1161.0,12.0,1117.0,565.0,19.8,31.1,71.04
4773,25/09/2004,15.00.00,0.9,781.0,,3.9,705.0,41.0,1203.0,14.0,1068.0,514.0,20.2,28.6,67.17
